Order ID,Sales,Profit,City,State,Customer Segment,Product Category
8833,3338.98,-846.73,Kankakee,Illinois,Small Business,Office Supplies
8834,6688.11,2872.88,Talladega,Alabama,Consumer,Technology
8834,16.73,-6.96,University City,MO,Consumer,Furniture
8835,153.44,-6.15,Mansfield,Texas,Corporate,Furniture
8868,190.45,-44.05,Oro Valley,Arizona,Corporate,Office Supplies
8868,179.99,-102.27,Oro Valley,Arizona,Corporate,Office Supplies
8870,441.58,117.39,Jamestown,New York,Small Business,Office Supplies
8901,168.9,-16.19,Lawndale,California,Consumer,Technology
8902,180.46,-57.62,West Valley City,Utah,Consumer,Office Supplies
8930,145.86,-92.32,Eureka,California,Corporate,Office Supplies
8933,1520.26,640.84,Gadsden,Alabama,Consumer,Office Supplies
8933,688.02,154.99,Gadsden,Alabama,Consumer,Furniture
8960,4335.34,524.09,Spring,Texas,Small Business,Technology
8960,1150.5345,361.65,Spring,Texas,Small Business,Technology
8961,4644.87,-1291.39,Laramie,Wyoming,Small Business,Furniture
8961,627.69,-12.02,McKeesport,Pennsylvania,Small Business,Technology
8992,441.43,-154.45,Oak Park,Michigan,Corporate,Furniture
8992,2145.6975,-176.79,Oak Park,Michigan,Corporate,Technology
8992,1341.963,180.78,Oak Park,Michigan,Corporate,Technology
8993,172.15,86.78,Sarasota,Florida,Corporate,Office Supplies
8994,1423.35,-580.32,Crown Point,Indiana,Corporate,Technology
8995,24.16,8.05,Batavia,Illinois,Consumer,Office Supplies
8995,270.84,-78.02,Batavia,Illinois,Consumer,Office Supplies
8995,3389.93,737.94,Belleville,Illinois,Consumer,Furniture
8995,266.36,-191.28,Belleville,Illinois,Consumer,Office Supplies
8995,89.41,-21.49,Belleville,Illinois,Consumer,Office Supplies
8996,772.2675,-48.85,Saint Petersburg,Florida,Corporate,Technology
8997,17279.62,4176.25,Mount Vernon,Washington,Small Business,Technology
8997,120.3,20.38,Mount Vernon,Washington,Small Business,Office Supplies
8998,1767.88,66.47,Oviedo,Florida,Consumer,Office Supplies
8998,277.42,49.82,Oviedo,Florida,Consumer,Technology
8998,178.13,-19.75,Oviedo,Florida,Consumer,Office Supplies
8999,1676.48,590.35,San Carlos,California,Corporate,Office Supplies
9024,12.12,-4.55,Bedford,New Hampshire,Home Office,Office Supplies
9024,2318.2135,583.75,Grafton,MA,Home Office,Technology
9024,1136.44,-9.30,Roselle,New Jersey,Home Office,Technology
9027,932.892,458.98,Munster,Indiana,Consumer,Technology
9028,14556.67,3829.63,Watertown,South Dakota,Small Business,Technology
9057,160.29,1.35,Burnsville,Minnesota,Home Office,Furniture
9062,119.2,30.61,Biddeford,Maine,Consumer,Office Supplies
9062,1825.42,1193.19,Torrington,Connecticut,Consumer,Furniture
9088,15383.7,6523.26,La Vista,Nebraska,Home Office,Office Supplies
9088,1637.457,118.15,La Vista,Nebraska,Home Office,Technology
9089,822.3495,-360.31,Lacey,Washington,Small Business,Technology
9091,605.77,129.33,Laguna Hills,California,Corporate,Furniture
9091,1480.91,489.14,Laguna Hills,California,Corporate,Office Supplies
9092,3644.24,-457.73,Thousand Oaks,California,Corporate,Office Supplies
9092,599.2075,-268.66,Thousand Oaks,California,Corporate,Technology
9093,268.55,-99.02,Hacienda Heights,California,Consumer,Technology
9095,294.91,-37.27,Florence,South Carolina,Small Business,Office Supplies
9123,384.9,-108.28,Iowa City,Iowa,Consumer,Office Supplies
9124,2637.78,-0.84,Coral Springs,Florida,Small Business,Technology
9124,157.4,-118.56,Coral Springs,Florida,Small Business,Office Supplies
9126,2799.7,884.08,Mundelein,Illinois,Corporate,Office Supplies
9127,2039.56,-329.49,Urbana,Illinois,Corporate,Office Supplies
9152,292.808,-129.69,Sarasota,Florida,Home Office,Technology
9155,518.8,54.63,University City,MO,Consumer,Office Supplies
9187,174.64,-143.23,Salt Lake City,Utah,Small Business,Office Supplies
9187,994.228,-446.58,Salt Lake City,Utah,Small Business,Technology
9216,5977.63,-86.68,Munster,Indiana,Consumer,Office Supplies
9219,1239.81,-13.28,Roy,Utah,Consumer,Technology
9219,273.32,-48.68,Roy,Utah,Consumer,Office Supplies
9221,79.64,-377.74,Tacoma,Washington,Consumer,Office Supplies
9221,1527.42,326.40,Tacoma,Washington,Consumer,Office Supplies
9222,473.67,78.20,Birmingham,Alabama,Home Office,Office Supplies
9248,2811.7,-3074.27,Cumberland,Maryland,Home Office,Furniture
9249,176.5,-119.35,Keizer,Oregon,Small Business,Office Supplies
9249,1546.8,25.51,Keizer,Oregon,Small Business,Office Supplies
9249,3457.56,-365.44,Keizer,Oregon,Small Business,Furniture
9251,3632.6,-400.33,Menlo Park,California,Corporate,Furniture
9253,1644.22,563.09,Roosevelt,New York,Small Business,Furniture
9254,131.65,67.41,Hilton Head Island,South Carolina,Consumer,Office Supplies
9281,199.8,-96.59,Port Arthur,Texas,Small Business,Office Supplies
9281,68.97,0.77,Port Arthur,Texas,Small Business,Office Supplies
9285,124.81,-11.94,Prior Lake,Minnesota,Consumer,Office Supplies
9286,123.16,45.79,Longview,Washington,Consumer,Office Supplies
9312,1160.55,-179.17,Sarasota,Florida,Home Office,Furniture
9344,1733.1,-505.69,Santa Monica,California,Consumer,Office Supplies
9344,3448.6455,900.41,Santa Monica,California,Consumer,Technology
9347,131.2,-107.98,Cumberland,Maryland,Corporate,Office Supplies
9350,1735.94,-432.54,Amarillo,Texas,Corporate,Furniture
9350,337.6,-210.78,Amarillo,Texas,Corporate,Furniture
9383,82.42,18.53,Marietta,Georgia,Corporate,Furniture
9409,1712.66,-390.77,Redford,Michigan,Home Office,Technology
9472,53.91,19.47,Severna Park,Maryland,Home Office,Office Supplies
9473,31.95,-23.69,Goldsboro,North Carolina,Corporate,Office Supplies
9473,563.82,188.22,Goldsboro,North Carolina,Corporate,Office Supplies
9473,502.44,-363.44,Goldsboro,North Carolina,Corporate,Office Supplies
9476,165.04,-66.59,Edmonds,Washington,Corporate,Office Supplies
9478,522.97,29.98,Rapid City,South Dakota,Corporate,Furniture
9478,199.46,-121.20,Rapid City,South Dakota,Corporate,Office Supplies
9504,1954.796,98.35,Nampa,Idaho,Small Business,Technology
9505,316.52,-542.32,Durango,Colorado,Home Office,Technology
9505,155.39,-127.70,Durango,Colorado,Home Office,Technology
9509,12175.82,2825.15,Elmhurst,Illinois,Home Office,Furniture
9509,101.21,2.13,Elmhurst,Illinois,Home Office,Office Supplies
9509,1585.64,707.15,Elmhurst,Illinois,Home Office,Office Supplies
9537,906.02,-382.38,Richmond,Indiana,Small Business,Furniture
9537,170.88,-149.09,Schererville,Indiana,Small Business,Office Supplies
9568,3725.53,748.67,Huber Heights,Ohio,Corporate,Office Supplies
9573,133.23,-59.91,Prairie Village,Kansas,Home Office,Office Supplies
9573,146.25,60.12,Spanish Fork,Utah,Home Office,Office Supplies
9574,434.62,-68.98,South Bend,Indiana,Corporate,Office Supplies
9602,2654.16,600.93,Southbury,Connecticut,Consumer,Technology
9602,36.23,-24.87,Stoughton,MA,Consumer,Technology
9602,1722.65,-399.67,Waterbury,Connecticut,Consumer,Furniture
9606,493.26,263.40,Altoona,Pennsylvania,Small Business,Office Supplies
9606,192.15,37.31,Altoona,Pennsylvania,Small Business,Office Supplies
9632,3633.03,1440.27,Redmond,Washington,Home Office,Office Supplies
9635,3.42,-2.91,Fort Lee,New Jersey,Corporate,Office Supplies
9637,522.49,-236.43,Baton Rouge,Louisiana,Corporate,Technology
9637,28359.4,14440.39,Baton Rouge,Louisiana,Corporate,Technology
9637,123.76,32.44,Baton Rouge,Louisiana,Corporate,Office Supplies
9639,1124.3,-335.22,Oregon City,Oregon,Corporate,Furniture
9639,43.57,6.70,Oregon City,Oregon,Corporate,Office Supplies
9639,2610.894,516.19,Oregon City,Oregon,Corporate,Technology
9664,88.38,-64.95,Clovis,New Mexico,Small Business,Office Supplies
9665,2348.66,921.41,Cedar Park,Texas,Home Office,Office Supplies
9665,2657.12,-373.09,Cedar Park,Texas,Home Office,Furniture
9665,9579.62,-3465.07,Cedar Park,Texas,Home Office,Furniture
9668,42.67,-12.72,Saint Louis,MO,Small Business,Office Supplies
9669,292.11,-91.95,Rose Hill,Virginia,Corporate,Office Supplies
9671,12.61,-4.90,Monroe,Louisiana,Corporate,Office Supplies
9696,110.15,13.91,Pendleton,Oregon,Corporate,Office Supplies
9696,3335.27,539.69,Pendleton,Oregon,Corporate,Furniture
9700,106.06,-59.74,Oakland Park,Florida,Consumer,Office Supplies
9701,103.75,25.13,Euclid,Ohio,Small Business,Office Supplies
9701,855.865,-153.92,Euclid,Ohio,Small Business,Technology
9733,223.64,-90.26,Camp Springs,Maryland,Home Office,Office Supplies
9761,202.64,-221.62,Waukesha,Wisconsin,Small Business,Technology
9761,133.69,-92.23,Wausau,Wisconsin,Small Business,Office Supplies
9762,262.76,-146.05,Draper,Utah,Home Office,Furniture
9763,176.26,75.13,Springfield,Illinois,Corporate,Office Supplies
9765,3505.6,1019.70,Tulsa,Oklahoma,Home Office,Furniture
9792,84.09,-73.14,Sioux City,Iowa,Consumer,Office Supplies
9794,135.23,-45.65,Louisville,Colorado,Consumer,Office Supplies
9796,1222.59,501.99,Puyallup,Washington,Corporate,Technology
9824,1939.66,540.67,Escondido,California,Consumer,Office Supplies
9824,21.56,2.75,Escondido,California,Consumer,Office Supplies
9824,115.81,-1.49,Escondido,California,Consumer,Office Supplies
9826,131.61,-7.30,Palm Coast,Florida,Consumer,Technology
9829,750.39,133.71,Taylors,South Carolina,Consumer,Office Supplies
9829,18.46,-0.43,Taylors,South Carolina,Consumer,Office Supplies
9857,2366.18,703.80,King of Prussia,Pennsylvania,Home Office,Office Supplies
9857,675.71,-17.49,King of Prussia,Pennsylvania,Home Office,Furniture
9857,292.978,-93.61,King of Prussia,Pennsylvania,Home Office,Technology
9857,3615.8405,1861.35,Mesa,Arizona,Home Office,Technology
9860,319.69,-73.66,Cedar Rapids,Iowa,Home Office,Technology
9861,706.68,6.60,Saint Paul,Minnesota,Corporate,Office Supplies
9863,33.96,0.10,Neenah,Wisconsin,Home Office,Office Supplies
9888,8374.132,2568.10,Grants Pass,Oregon,Corporate,Technology
9892,1406.64,424.36,Emporia,Kansas,Corporate,Office Supplies
9893,192.49,-98.30,The Colony,Texas,Home Office,Furniture
9894,5403.75,103.83,Sudbury,MA,Small Business,Furniture
9895,54.79,-6.82,Great Falls,Montana,Small Business,Office Supplies
9921,356.09,155.82,Kingsport,Tennessee,Home Office,Office Supplies
9922,1075.91,34.42,Biloxi,Mississippi,Consumer,Technology
9922,1176.859,137.86,Biloxi,Mississippi,Consumer,Technology
9922,6408.3,539.54,Woodbury,Minnesota,Consumer,Furniture
9923,63.71,-96.03,Saint Paul,Minnesota,Corporate,Furniture
9923,5388.8,-115.08,Saint Paul,Minnesota,Corporate,Office Supplies
9925,1751.68,771.83,Saint Paul,Minnesota,Corporate,Office Supplies
9925,86.47,-9.35,Saint Paul,Minnesota,Corporate,Office Supplies
9925,684.5,-27.99,Saint Paul,Minnesota,Corporate,Office Supplies
9926,158.83,-56.97,Medina,Ohio,Home Office,Furniture
9927,4655.07,-270.63,Crystal Lake,Illinois,Corporate,Furniture
9927,10087.6,3387.35,Crystal Lake,Illinois,Corporate,Furniture
9927,1608.08,-82.16,Crystal Lake,Illinois,Corporate,Technology
9952,7890.89,-771.09,Fairfax,Virginia,Home Office,Office Supplies
9954,10122.72,-381.16,Ponte Vedra Beach,Florida,Corporate,Furniture
9954,203.6,-166.44,Ponte Vedra Beach,Florida,Corporate,Office Supplies
9954,115.81,22.06,Ponte Vedra Beach,Florida,Corporate,Office Supplies
9955,2912.015,698.17,Elk Plain,Washington,Corporate,Technology
9957,74.75,-115.43,Shreveport,Louisiana,Corporate,Office Supplies
9985,81.9,-23.52,Bellevue,Washington,Consumer,Office Supplies
10022,12.18,-3.88,Buffalo Grove,Illinois,Small Business,Office Supplies
10048,3197.45,97.16,Garden City,Kansas,Corporate,Technology
10048,78.57,-20.65,Garden City,Kansas,Corporate,Office Supplies
10052,95.9,19.57,Goleta,California,Corporate,Office Supplies
10052,517.91,107.11,Hacienda Heights,California,Corporate,Office Supplies
10052,162.28,-216.15,Hacienda Heights,California,Corporate,Office Supplies
10053,162.58,-109.86,Nashville,Tennessee,Small Business,Technology
10053,6815.23,-196.07,Nashville,Tennessee,Small Business,Furniture
10054,203.3,148.25,Dundalk,Maryland,Home Office,Furniture
10054,196.8515,-606.60,Dundalk,Maryland,Home Office,Technology
10080,637.04,-26.83,Moreno Valley,California,Corporate,Technology
10081,1058.43,245.00,Hialeah,Florida,Home Office,Furniture
10114,147.88,-142.91,Keene,New Hampshire,Small Business,Office Supplies
10117,64.37,-6.96,Manteca,California,Consumer,Office Supplies
10117,4588.55,-266.62,Manteca,California,Consumer,Technology
10144,5403.75,103.83,Hutchinson,Kansas,Corporate,Furniture
10144,192.49,-98.30,Hutchinson,Kansas,Corporate,Furniture
10144,6408.3,539.54,Hutchinson,Kansas,Corporate,Furniture
10146,596.21,211.59,La Mesa,California,Corporate,Furniture
10147,96.75,-72.91,Bartlesville,Oklahoma,Home Office,Office Supplies
10148,14357.85,3309.55,Thornton,Colorado,Small Business,Furniture
10183,1210.02,-279.44,Amarillo,Texas,Corporate,Furniture
10209,461.55,-12.00,Naugatuck,Connecticut,Corporate,Furniture
10209,418.82,-60.21,Sanford,Maine,Corporate,Office Supplies
10210,767.34,-154.65,Hickory,North Carolina,Corporate,Technology
10212,74.02,-2.91,Longview,Washington,Consumer,Furniture
10212,1276.17,564.22,Longview,Washington,Consumer,Office Supplies
10213,464.57,-79.18,Sierra Vista,Arizona,Corporate,Technology
10242,690.88,119.25,Columbia,MO,Home Office,Furniture
10243,28.41,-44.08,Mobile,Alabama,Consumer,Office Supplies
10245,2645.88,-1231.98,San Jose,California,Corporate,Furniture
10245,2573.29,-896.94,South Burlington,Vermont,Corporate,Furniture
10245,127.17,-108.13,West Scarborough,Maine,Corporate,Office Supplies
10247,111.66,-53.33,Edinburg,Texas,Home Office,Office Supplies
10247,231.95,44.14,El Paso,Texas,Home Office,Technology
10272,299.08,-50.43,Palm Beach Gardens,Florida,Corporate,Office Supplies
10272,566.39,76.43,Palm Beach Gardens,Florida,Corporate,Office Supplies
10277,2144.924,542.25,Moreno Valley,California,Corporate,Technology
10278,1907.71,32.55,Douglasville,Georgia,Home Office,Furniture
10305,65.89,20.60,San Carlos,California,Home Office,Furniture
10306,310.31,51.50,Southgate,Michigan,Corporate,Furniture
10308,5554.036,1153.84,Chapel Hill,North Carolina,Small Business,Technology
10309,496.15,213.38,Hendersonville,Tennessee,Small Business,Office Supplies
10310,139.86,9.59,Newton,Iowa,Small Business,Office Supplies
10310,926.585,-655.42,Newton,Iowa,Small Business,Technology
10338,799.98,15.36,Greenwich,Connecticut,Corporate,Technology
10338,363.57,33.99,Palmer,MA,Corporate,Furniture
10339,9752.25,3066.17,West Hollywood,California,Small Business,Furniture
10340,7547.14,2080.48,Bismarck,North Dakota,Home Office,Furniture
10340,224.32,-178.77,Fargo,North Dakota,Home Office,Furniture
10340,311.98,-9.78,Fargo,North Dakota,Home Office,Office Supplies
10341,2312.96,43.03,Nampa,Idaho,Small Business,Technology
10342,5181.08,-1623.60,Franklin,Wisconsin,Consumer,Furniture
10342,10567.45,2925.37,Franklin,Wisconsin,Consumer,Technology
10342,1679.04,324.47,Franklin,Wisconsin,Consumer,Furniture
10342,2055.97,-2342.01,Franklin,Wisconsin,Consumer,Technology
10369,27.34,-12.38,Cedar Rapids,Iowa,Home Office,Office Supplies
10369,683.68,-95.54,Clinton,Iowa,Home Office,Technology
10371,156.15,-37.60,Harker Heights,Texas,Corporate,Office Supplies
10373,193.16,-71.73,North Ridgeville,Ohio,Consumer,Office Supplies
10432,2323.36,220.39,Hutchinson,Kansas,Corporate,Technology
10434,383.45,-244.47,Green Bay,Wisconsin,Small Business,Furniture
10435,871.25,-14.31,Greenwood,Indiana,Corporate,Office Supplies
10435,537.87,-162.24,Greenwood,Indiana,Corporate,Office Supplies
10436,138.75,49.81,South Plainfield,New Jersey,Corporate,Office Supplies
10437,820.52,-191.22,Burbank,Illinois,Corporate,Office Supplies
10439,823.13,384.51,Bellevue,Washington,Consumer,Office Supplies
10439,569.61,-48.44,Bellevue,Washington,Consumer,Technology
10439,75.06,26.13,Bellevue,Washington,Consumer,Office Supplies
10439,225.13,-205.75,Bellevue,Washington,Consumer,Furniture
10464,121.73,-69.07,Seattle,Washington,Consumer,Office Supplies
10466,114.86,16.21,La Mesa,California,Corporate,Office Supplies
10470,1757.43,490.77,Dublin,Ohio,Corporate,Office Supplies
10470,137.26,-54.61,Dublin,Ohio,Corporate,Office Supplies
10470,2913.1455,333.72,Dublin,Ohio,Corporate,Technology
10470,246.98,-94.78,Royal Oak,Michigan,Corporate,Furniture
10498,1968.47,327.90,Mesquite,Texas,Small Business,Office Supplies
10499,6250.936,31.21,Rockford,Illinois,Corporate,Furniture
10502,7869.22,1523.46,Enterprise,Alabama,Consumer,Furniture
10502,912.44,182.72,Enterprise,Alabama,Consumer,Furniture
10528,838.4,-132.91,Rock Hill,South Carolina,Corporate,Office Supplies
10530,377.213,-411.65,Royal Palm Beach,Florida,Consumer,Technology
10535,854.88,-44.14,Rockford,Illinois,Corporate,Furniture
10535,80.27,-0.79,Rockford,Illinois,Corporate,Office Supplies
10562,994.04,-335.06,Fairfield,California,Corporate,Office Supplies
10563,10223.19,2723.31,San Carlos,California,Corporate,Office Supplies
10563,312.42,-90.42,San Carlos,California,Corporate,Office Supplies
10567,1111.008,-146.29,New Orleans,Louisiana,Home Office,Furniture
10593,435.27,-147.51,Mankato,Minnesota,Home Office,Technology
10593,723.82,-40.98,Mankato,Minnesota,Home Office,Furniture
10624,1082.43,23.97,Denton,Texas,Corporate,Technology
10627,40.23,-30.26,Bowie,Maryland,Home Office,Office Supplies
10629,341.55,-255.65,Dundalk,Maryland,Corporate,Furniture
10629,98.37,-76.54,Dundalk,Maryland,Corporate,Office Supplies
10630,2773.84,-513.76,Virginia Beach,Virginia,Corporate,Furniture
10657,289.94,-102.19,Annandale,Virginia,Consumer,Office Supplies
10657,1848.52,-493.60,Annandale,Virginia,Consumer,Furniture
10658,262.54,29.24,Torrance,California,Consumer,Technology
10658,190.73,-69.64,Torrance,California,Consumer,Technology
10658,1332.97,4.75,Torrance,California,Consumer,Technology
10659,227.37,-92.07,Texarkana,Arkansas,Corporate,Office Supplies
10661,136.41,-99.34,Newton,Kansas,Consumer,Office Supplies
10661,1312.65,488.31,Reston,Virginia,Consumer,Office Supplies
10662,283.13,-141.26,San Gabriel,California,Home Office,Office Supplies
10663,104.39,38.45,Spanish Fork,Utah,Home Office,Office Supplies
10688,618.84,-200.84,Colchester,Connecticut,Corporate,Furniture
10692,100.41,-69.91,Mason City,Iowa,Corporate,Office Supplies
10692,8101.9875,2369.84,Mason City,Iowa,Corporate,Technology
10692,1313.811,-457.16,Mason City,Iowa,Corporate,Technology
10695,6330.086,1421.89,Searcy,Arkansas,Corporate,Technology
10722,40.26,-27.44,Deer Park,New York,Home Office,Office Supplies
10752,95.38,-36.89,Hawthorne,New Jersey,Small Business,Office Supplies
10754,48.04,-23.28,Aiken,South Carolina,Corporate,Office Supplies
10784,19.36,-11.85,Odenton,Maryland,Home Office,Office Supplies
10784,206.27,-54.44,Olney,Maryland,Home Office,Office Supplies
10789,308.54,76.42,East Saint Louis,Illinois,Corporate,Office Supplies
10791,400.57,93.36,Oak Park,Illinois,Small Business,Office Supplies
10819,233.39,-197.39,Grand Rapids,Michigan,Small Business,Office Supplies
10820,2072.12,365.23,Vancouver,Washington,Small Business,Office Supplies
10820,151.19,-13.45,Vancouver,Washington,Small Business,Office Supplies
10823,133.9,-14.58,Dundalk,Maryland,Home Office,Office Supplies
10851,608.21,-175.13,Highland,Indiana,Consumer,Office Supplies
